model_id,maximum_seating
267562000,5
267562053,7
267563814,5
267563822,5
267567142,5
267567161,8
267569225,7
267569233,5
267569241,7
267569248,5
267570668,5
267572108,5
267572764,
267573082,7
267573086,7
267573222,5
267573233,5
267573238,5
267573240,5
267574151,5
267574234,5
267574617,5
267576013,7
267578105,8
267578125,5
267578126,8
267578128,5
267578131,5
267578427,5
267579368,7
267580222,8
267580852,5
267581270,5
267581273,5
267581418,5
267581648,5
267584599,5
267584636,
267584649,5
267584654,5
267585346,5
267585426,2
267585948,5
267587086,5
267587357,5
267587603,7
267587703,
267587966,7
267587968,7
267588110,3
267588781,5
267589703,8
267589782,7
267590752,5
267592978,5
267597014,5
267597015,5
267597023,5
267597030,7
267597032,5
267597035,5
267598313,5
267598878,5
267599110,5
267599233,5
267600136,5
267600763,5
267600776,5
267602715,7
267602728,5
267602731,5
267603840,5
267604878,5
267605717,5
267606405,5
267606481,5
267606777,5
267606778,5
267606829,2
267607536,5
267607537,5
267608575,7
267608715,5
267610128,7
267610132,5
267610421,5
267610878,5
267611418,5
267615440,7
267615980,5
267616852,7
267617890,5
267618599,2
267619083,5
267619095,8
267620878,5
267620903,5
267622222,5
267622728,5
267624275,5
267625918,5
267626787,5
267626896,5
267627552,5
267627874,5
267628554,5
267630418,7
267631363,5
267631561,5
267633454,5
267633456,5
267633760,5
267633761,5
267633764,5
267633765,5
267633766,5
267634510,7
267635054,5
267635089,5
267635101,5
267635109,5
267635111,5
267635506,2
267635582,6
267637656,5
267637658,5
267638091,7
267640182,5
267641134,5
267641180,5
267642626,5
267643658,5
267643792,5
267644322,5
267644376,5
267645181,5
267645187,5
267645739,5
267645999,5
267646628,5
267646630,5
267647141,7
267648621,2
267648848,
267649434,8
267649447,8
267650494,5
267651481,8
267651991,5
267651996,5
267652018,5
267652030,7
267652089,7
267652331,5
267653365,5
267653368,5
267653369,5
267653374,5
267654717,5
267655107,7
267655372,5
267655375,5
267655601,5
267655698,5
267656982,15
267660291,7
267661486,5
267661488,8
267662597,8
267665747,5
267665752,5
267668410,5
267669113,7
267670598,5
267673323,5
267673560,5
267676191,7
267676277,7
267677716,7
267679040,
267679045,5
267679480,5
267680409,5
267681301,5
267682016,7
267682017,5
267682052,5
267683634,5
267684091,5
267684704,7
267684747,5
267685205,5
267685518,5
267686697,7
267687175,5
267687176,5
267687178,5
267689008,5
267689011,5
267690601,5
267691371,5
267691732,5
267693260,15
267693752,7
267695155,5
267695606,8
267695607,5
267696599,5
267696999,5
267697007,5
267697787,5
267698653,5
267698699,6
267700000,3
267700001,3
267700005,3
267700007,5
267700322,5
267701958,5
267703378,5
267704009,5
267705680,7
267705733,5
267705764,8
267706360,5
267706437,7
267708894,8
267709278,5
267709531,5
267709532,5
267709533,5
267709535,5
267709536,5
267709537,5
267709544,5
267709545,5
267709547,5
267709550,5
267709551,5
267709552,5
267709553,5
267709554,5
267709557,5
267709561,5
267709562,5
267709566,5
267709567,5
267709568,5
267709572,5
267709578,5
267711041,5
267711052,5
267711188,5
267713548,5
267713912,5
267714039,5
267714531,5
267714534,5
267714552,8
267714563,5
267714565,5
267714576,5
267714990,5
267715005,5
267716618,5
267717159,5
267717161,5
267717165,5
267717168,5
267717171,5
267717495,8
267718833,5
267719838,5
267719903,5
267720053,5
267720463,5
267720744,5
267720905,7
267720907,5
267721575,5
267721582,5
267721585,5
267721593,5
267721602,5
267721647,5
267723146,5
267724067,7
267724070,7
267724122,5
267724584,5
267725486,5
267725669,5
267725677,3
267725683,3
267729995,5
267730040,5
267730045,5
267730047,7
267730050,8
267730619,5
267733505,5
267734906,5
267736265,7
267736330,7
267736668,8
267736859,7
267737755,15
267738149,5
267739463,5
267740034,5
267740260,5
267740269,8
267740572,5
267740596,7
267740876,5
267740877,7
267741518,5
267741583,5
267741806,5
267741991,5
267742217,5
267742770,5
267742778,5
267742832,5
267743746,8
267743747,5
267746037,5
267746135,7
267746767,5
267746858,5
267747022,5
267747345,2
267747971,8
267747972,8
267747974,8
267747986,8
267747987,8
267748165,8
267748429,5
267749329,5
267749508,7
267749511,7
267750400,5
267751375,7
267751379,7
267752002,5
267752011,5
267752012,5
267754009,8
267757177,5
267757181,5
267757519,8
267758841,8
267758900,7
267758910,5
267758914,7
267759273,5
267760223,5
267760227,5
267760433,7
267760662,5
267760664,5
267760665,5
267761362,
267761407,7
267761984,5
267762285,8
267762291,8
267762471,8
267762476,9
267762498,
267764084,5
267764273,5
267764779,5
267766125,5
267767634,10
267768419,5
267768903,5
267768923,5
267768926,5
267769481,5
267771218,8
267771332,5
267771950,8
267772935,5
267772936,5
267773044,8
267773049,5
267773856,5
267773870,5
267773872,5
267773873,5
267773874,5
267774249,5
267774251,5
267774262,7
267774802,7
267775058,5
267775106,5
267776311,5
267776315,5
267776322,5
267776509,5
267778420,5
267778723,5
267779003,5
267779008,5
267780017,8
267780179,5
267784592,5
267784746,5
267784747,5
267785252,5
267786998,5
267787390,
267787859,5
267787947,3
267788098,5
267791341,5
267791557,7
267791567,7
267791852,7
267792344,5
267793198,5
267793267,5
267793736,5
267793742,5
267794439,5
267795939,5
267796074,5
267796078,5
267797892,5
267800303,5
267800307,5
267800309,5
267800436,5
267800437,5
267800438,5
267800482,5
267801125,8
267801386,5
267801389,5
267801753,5
267801755,5
267801918,8
267803109,5
267803201,5
267803318,5
267806039,7
267806119,7
267806709,5
267806718,5
267806727,5
267806728,5
267807531,7
267807939,8
267808168,5
267808342,5
267808450,5
267808866,5
267809392,3
267809393,3
267809394,3
267809492,5
267809497,5
267809500,5
267809804,7
267809805,7
267809974,5
267809976,5
267810035,7
267814139,5
267814365,5
267814634,7
267814635,5
267814636,5
267815367,5
267815371,5
267815469,8
267816670,7
267817938,5
267818365,
267818448,5
267818450,5
267818983,5
267818984,2
267819502,5
267819503,5
267819507,5
267819511,5
267819512,5
267819526,8
267819549,5
267820918,5
267820927,7
267821089,7
267821099,3
267821354,5
267823163,7
267823909,8
267823963,5
267824043,5
267824859,5
267825380,5
267826043,5
267826046,5
267826070,5
267826155,7
267826162,7
267826837,7
267826845,6
267828662,8
267829101,5
267829857,7
267830227,5
267832399,5
267832414,5
267832418,5
267832517,5
267832518,5
267832519,5
267833229,5
267833236,5
267833314,8
267833402,7
267833548,7
267835752,5
267835768,5
267836004,5
267837276,8
267837277,7
267837283,5
267837287,7
267837725,7
267838733,5
267840045,5
267840446,5
267841422,5
267842007,2
267842363,5
267842752,7
267844484,5
267845099,5
267845101,5
267845111,5
267845112,5
267845115,5
267846329,7
267846534,5
267848024,5
267848305,5
267848781,5
267848987,5
267848989,5
267849006,5
267849008,5
267849016,5
267849021,5
267849025,5
267849027,5
267849029,5
267849031,5
267849238,5
267849249,5
267849772,5
267849795,5
267849819,5
267849826,8
267850081,5
267850087,5
267850475,8
267850675,5
267850679,7
267851168,7
267851170,7
267851174,7
267851176,7
267851177,5
267851179,7
267851180,7
267851181,7
267851183,7
267851895,5
267852097,5
267852871,5
267852923,5
267853130,5
267853200,5
267853303,5
267853305,5
267853866,5
267853912,5
267854342,5
267854590,7
267854631,5
267854701,5
267854716,5
267855042,5
267855043,5
267855047,5
267855906,7
267857628,5
267857686,8
267859299,5
267859353,7
267859743,5
267861165,5
267861649,5
267862314,5
267864730,5
267867898,7
267869650,5
267869659,5
267869664,5
267869996,5
267870049,8
267870244,5
267870320,5
267870321,5
267870328,5
267870959,5
267871457,2
267871930,
267871932,5
267871934,5
267871939,5
267871942,5
267871943,5
267871945,
267871947,5
267871951,
267871952,
267871953,
267871955,5
267872291,5
267872332,5
267872537,15
267873284,5
267873944,5
267873945,5
267873946,5
267874662,5
267874923,7
267875156,5
267875924,5
267876112,5
267876532,5
267876534,5
267878248,5
267878998,5
267879001,5
267879066,5
267879074,5
267879129,5
267879618,6
267879734,5
267879735,5
267880191,5
267880678,5
267881483,5
267881851,7
267882958,7
267882959,5
267883196,5
267885422,5
267887113,5
267887593,5
267887646,15
267887649,7
267887656,7
267887657,5
267887790,
267888605,5
267888609,5
267889330,5
267889540,5
267889561,5
267889610,5
267889708,5
267893205,15
267893285,5
267895291,7
267897510,5
267897787,2
267897812,
267898121,7
267899356,
267900377,5
267900579,5
267901196,5
267902203,5
267902346,5
267902748,7
267902751,8
267902827,5
267903181,2
267903234,8
267903237,8
267903238,8
267904105,5
267906816,5
267906974,5
267907916,5
267908724,5
267909346,5
267909359,5
267909360,5
267909377,5
267911985,8
267912920,5
267915561,5
267915565,7
267915607,5
267915608,5
267915610,5
267916343,5
267916481,7
267916903,5
267917059,5
267918439,5
267919017,5
267919199,7
267919847,5
267919856,7
267920046,5
267920051,5
267920473,5
267920476,5
267921323,5
267921328,5
267921331,5
267921338,5
267921339,5
267921341,5
267921343,5
267921348,5
267921358,5
267921731,
267921733,10
267921736,10
267923617,5
267924049,5
267924083,8
267924233,
267924235,
267926149,5
267926285,5
267926301,5
267926304,5
267926377,5
267926430,8
267926672,5
267926741,8
267926821,5
267927187,5
267927513,5
267928563,7
267928564,5
267929125,5
267929524,5
267929533,5
267929962,15
267930008,7
267930098,5
267930105,5
267930742,5
267931159,5
267931992,5
267931993,5
267932250,7
267932269,5
267932275,5
267932664,7
267932809,5
267936379,8
267936382,8
267936674,5
267936680,5
267936684,5
267936687,5
267936777,8
267938453,5
267938464,5
267938465,5
267938849,5
267939621,5
267940032,5
267940454,5
267940464,5
267941562,5
267943979,5
267944075,7
267944622,5
267947050,5
267947063,5
267947300,5
267947444,5
267949272,5
267949279,5
267950730,5
267950733,5
267950738,5
267950745,5
267950746,5
267951495,
267951499,5
267951500,
267951501,
267951504,
267951507,
267952704,7
267952885,4
267952886,7
267952888,5
267952891,5
267952892,8
267952893,5
267952895,7
267952896,7
267952900,8
267952902,5
267952904,8
267952905,8
267952907,5
267952908,7
267952909,5
267952911,7
267952912,8
267952913,7
267952918,7
267952919,5
267952921,8
267952922,5
267952927,
267952928,7
267952929,5
267952930,7
267952932,5
267952934,5
267952935,7
267952936,5
267952938,7
267952940,7
267952943,5
267952946,5
267952947,5
267952950,5
267952951,5
267952953,5
267952954,7
267952955,7
267952956,5
267952960,5
267952961,7
267952962,7
267952963,7
267952964,7
267952965,5
267952966,8
267952967,8
267952968,7
267952969,7
267952971,7
267952974,5
267952975,6
267952976,5
267952979,7
267952980,8
267952981,7
267952983,6
267952986,8
267952987,5
267952993,7
267953000,5
267953001,5
267953002,7
267953003,5
267953005,7
267953006,5
267953007,7
267953014,7
267953016,5
267953017,7
267953019,5
267953020,7
267953021,5
267953022,7
267953023,5
267953025,7
267953026,7
267953029,7
267953031,8
267953036,8
267953040,5
267953041,7
267953042,5
267953043,7
267953044,7
267953049,5
267953053,5
267953055,7
267953056,
267953057,5
267953058,5
267953059,7
267953714,15
267954297,8
267954385,5
267954752,5
267954909,5
267956074,5
267956196,7
267956547,7
267956548,7
267956591,
267956702,4
267956766,5
267957822,5
267957828,5
267957833,5
267959058,5
267960041,5
267961573,8
267962274,5
267962336,5
267962353,5
267962924,5
267963278,5
267963563,5
267963570,3
267964068,5
267965544,3
267965652,7
267965697,5
267965758,5
267966005,5
267966205,5
267966230,5
267966231,5
267966249,5
267967026,5
267967359,5
267968469,5
267968470,5
267969330,3
267969625,5
267970016,
267970049,8
267970052,5
267970132,5
267970741,5
267971277,7
267972219,7
267972835,5
267973209,5
267973212,5
267973225,5
267973226,5
267973365,5
267973478,2
267973966,7
267974223,7
267974224,
267974422,5
267974694,5
267974697,5
267974698,5
267974701,5
267975524,5
267975533,5
267975694,5
267975696,5
267975756,5
267975757,5
267976990,2
267979751,5
267979752,5
267980034,7
267980275,7
267980277,2
267980585,5
267980680,7
267981148,8
267982279,5
267982283,5
267982874,5
267983724,5
267983726,5
267983731,5
267983741,5
267983754,5
267983755,5
267983767,5
267984581,5
267984582,5
267984583,5
267984584,5
267984646,5
267985376,5
267988394,5
267989013,5
267989085,5
267989139,7
267989228,8
267989974,5
267991311,5
267991993,5
267992259,5
267992262,5
267992265,5
267992266,5
267992267,5
267992268,5
267992270,5
267992273,5
267992275,5
267992276,5
267992734,5
267992761,5
267992768,5
267992915,7
267993074,5
267994331,5
267994367,7
267994368,7
267994370,5
267994603,5
267994712,8
267994713,8
267994948,5
267995446,5
267995834,7
267995901,5
267996667,
267998134,5
267998176,8
267999488,5
267999489,5
267999493,
267999501,5
267999758,5
268000007,5
268000863,5
268000874,5
268000964,5
268001377,5
268003094,5
268005509,5
268005515,5
268006336,7
268007232,5
268008385,5
268012369,5
268012542,5
268012834,5
268014139,5
268016454,7
268016879,5
268017080,
268017651,8
268017652,8
268017658,8
268017662,8
268017663,8
268017665,8
268017672,8
268017689,5
268018359,5
268018360,5
268018415,
268018439,5
268020508,7
268022646,8
268022881,7
268023800,8
268024434,8
268024732,5
268025523,5
268025968,5
268026685,8
268026688,5
268027228,5
268027230,5
268027235,5
268027239,5
268028772,5
268029028,5
268029345,8
268029479,5
268029480,5
268029690,8
268029702,8
268029734,5
268031337,7
268031394,5
268031870,7
268032248,7
268033152,5
268033574,8
268034385,5
268034387,5
268035932,5
268035934,5
268035939,5
268035942,5
268035944,5
268035945,5
268037836,3
268037840,3
268037842,3
268038695,5
268039320,5
268039393,8
268039870,5
268039873,5
268040027,8
268040028,5
268040304,5
268040373,5
268041000,5
268041001,5
268041002,5
268041006,5
268041013,5
268041014,5
268042262,5
268042270,5
268042280,5
268043490,5
268043495,5
268043997,7
268044428,5
268044765,5
268044940,5
268044946,5
268045181,7
268045239,5
268046692,5
268047138,7
268047140,5
268047211,5
268047228,5
268047528,5
268047535,5
268047537,5
268047539,5
268047540,5
268047541,5
268047543,5
268047545,5
268047561,5
268047567,5
268047572,5
268047577,5
268047586,5
268047600,5
268047603,5
268048097,5
268048166,7
268048185,5
268048205,8
268048550,5
268049923,8
268050085,5
268050740,5
268050743,5
268051530,5
268051537,5
268053002,2
268053957,5
268054002,8
268054313,5
268055058,5
268055059,5
268056094,8
268056118,8
268056898,5
268056907,5
268057658,5
268058267,3
268058281,7
268058376,5
268058884,7
268060015,5
268060822,5
268060825,5
268062232,7
268062303,3
268062311,
268062348,7
268062772,7
268064285,5
268064425,5
268064426,5
268064432,5
268064573,3
268065865,5
268066858,7
268067120,5
268067307,5
268067372,5
268067941,8
268068063,7
268068151,5
268070094,5
268070154,5
268070681,5
268070881,5
268070886,5
268070889,5
268071272,5
268071292,5
268071300,5
268073135,5
268073754,5
268075669,5
268075967,7
268076644,8
268076665,5
268076667,7
268076669,5
268076671,5
268077080,5
268077471,4
268077946,7
268078641,5
268078650,5
268078802,7
268079304,2
268079689,5
268079780,5
268079782,5
268080360,7
268081397,5
268081803,5
268083170,5
268083172,5
268083173,5
268083178,5
268083179,5
268083234,8
268083355,5
268084959,
268085482,8
268085483,8
268085484,8
268086428,5
268088340,7
268088352,5
268088861,5
268088888,5
268089748,5
268089766,8
268089779,5
268089811,5
268089813,5
268089849,5
268089852,5
268089853,5
268089873,5
268089881,9
268089887,5
268089913,5
268089915,5
268089951,5
268089960,5
268089962,8
268089973,9
268089983,8
268089994,5
268089996,5
268089999,5
268090000,7
268090005,5
268090016,8
268090020,5
268090023,5
268090054,
268090057,5
268090071,15
268090074,5
268098282,8
268098284,8
268098366,5
268098403,5
268098776,
268099130,5
268100506,5
268100550,5
268102503,5
268102505,5
268102853,5
268104649,5
268104944,5
268105393,5
268105398,5
268105408,5
268105411,5
268105415,5
268108337,7
268109362,5
268111829,
268113879,7
268113930,5
268116636,5
268116758,5
268117336,5
268117625,5
268118138,5
268118191,5
268118192,5
268118196,5
268118197,5
268118199,5
268118200,5
268118203,5
268118226,5
268118462,5
268119112,5
268119133,3
268119146,5
268119148,5
268119157,5
268119179,5
268119281,5
268119467,5
268119794,5
268119800,5
268119892,5
268120461,5
268120462,7
268121473,5
268127655,5
268127656,5
268127659,5
268127661,5
268128455,5
268129525,5
268131908,12
268131966,5
268131970,5
268131983,7
268132017,5
268132023,5
268134712,5
268134713,5
268134714,
268134860,7
268135297,5
268135580,5
268137035,5
268137041,5
268137632,5
268138744,8
268138759,7
268138791,5
268139189,7
268139285,5
268143220,5
268143372,5
268143683,5
268144073,5
268144439,7
268144530,5
268145810,5
268146406,7
268146598,
268146612,
268147077,5
268147659,5
268147675,5
268147684,5
268147794,5
268149428,5
268150003,8
268150027,8
268150531,5
268150695,5
268151178,2
268151290,5
268151294,5
268151410,5
268151414,5
268151492,5
268151512,5
268153456,8
268153479,8
268153665,5
268153673,5
268153890,5
268154284,5
268154417,8
268154993,7
268155170,5
268155291,5
268155304,5
268155306,5
268155540,2
268155604,7
268155609,7
268155616,7
268155617,7
268155952,5
268155953,5
268155965,5
268155971,5
268155978,5
268156213,5
268156466,5
268156469,5
268156473,5
268156799,5
268157394,8
268157835,5
268157837,5
268159206,5
